date,timestamp,media_type,media_product_type,permalink,caption,views,reach,total_interactions,saved,shares,like_count,comments_count,unavailable_metrics
2026-09-17,2026-09-16T12:10:07+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdWQN0qkih2/,朝の支度を短くしたい働くママへ。  耳たぶ〜あご丈のコンパクトショートに、低めの根元の丸みと軽い透け前髪。頬まわりだけに控えめな動きを置き、毛先を作り込みすぎずに見え方を整える設計です。  Beforeは伸びて形が曖昧になった状態のイメージ。Afterは長さ、前髪、襟足の収まりを比較するためのデザインです。  AIによ,49,19,0,0,0,0,0,
2026-09-17,2026-09-16T04:30:11+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdVblMBD6jM/,来店前、「短くしたい。でも朝に直せるか不安で…」と、前髪をそっと押さえながら話す設定です。  相談では、どこを乾かしているか、何分使えるか、送迎や会議がある朝の流れまで確認します。  施術中も髪の動きと反応を見ながら、重さを残す場所と軽くする場所を調整。仕上げで終わりにせず、根元へ風を当てる順番も一緒に確かめます。  ,91,34,2,0,0,1,1,
2026-09-17,2026-09-16T00:30:08+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdVAG--D4Hl/,6:48。お弁当箱のふたを閉めている横で、娘が「ママ、いける？」と見上げる朝。  時計を見ながら髪まで急いで結ぶ日が続くと、玄関を出る前から少し疲れてしまいます。  短い髪は、根元を少し起こして風を当てるだけで、顔まわりを整えやすい設計に。毛先まで頑張って巻かず、必要なところだけ触れるようにしています。  これはAIで,144,56,6,0,0,5,1,
2026-09-17,2026-09-15T12:10:06+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdTra2XkdZf/,長さを変えずに、重さだけ軽く見せたい方へ。  胸上のロングに、頬骨からあごへつながる顔まわりと低めのレイヤーを設計。暗めのオリーブモカと、あご下からの控えめなC〜Sカールで、仕事の日にもなじむ動きへ。  忙しい日は低めに結び、おろす日は毛先へバームをなじませるだけ。美容室で相談する時に見せられるよう保存してください。 ,73,27,5,0,0,3,2,
2026-09-17,2026-09-15T04:30:06+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdS2xrsCQt0/,「長さは残したい。でも、おろすと重く見える」  カウンセリングでは、希望写真だけでなく、朝に使える時間と普段の結ぶ位置を確認します。顔まわりは頬骨からあごへつなぎ、長さを残した低めレイヤーと控えめな動きを設計。  結ぶ日も、おろす日も扱いやすいロングを相談したい方は、DMで「朝ラク相談」と送ってください。  ※AI仕上,108,37,3,0,0,2,1,
2026-09-17,2026-09-14T22:20:08+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdSMb8VmnIE/,7:12。結べば早い。でも、今日は髪をおろして出たい。  そんな朝は全部をぬらさず、つぶれた根元と顔まわりだけを30秒リセット。根元へ90秒風を当て、バームを毛先へ60秒なじませます。  結べる長さを残したロングなら、忙しい日も予定に合わせて楽しめます。明日の朝に見返せるよう保存してください。  ※AI仕上がりイメージ,179,66,5,0,0,4,1,
2026-09-17,2026-09-14T15:59:53+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRg5z3lx_o/,今日の提案は、結べる長さを残した低めレイヤーのミディアム。  暗めのモカカラーに、大きくゆるい動きと顔まわりの軽さを加えています。下ろした日は毛先へオイルをなじませ、忙しい日はそのまま結べる長さです。  正面・横・後ろ・Before／Afterを載せています。気になる方は保存して、カウンセリングのときに見せてください。,112,44,4,0,0,3,1,
2026-09-17,2026-09-14T15:58:55+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRgyf0CPVC/,「結べる長さは残したい。でも、おろすと重く見える」  カウンセリングでは、希望写真を見る前に、朝の持ち時間と普段髪を結ぶ位置を確認します。  低めのレイヤーと顔まわり、大きくゆるい動きを組み合わせ、下ろす日も結ぶ日も楽しめるミディアムへ。朝の髪を相談したい方は、DMで「朝ラク相談」と送ってください。  ※AIで制作した,77,36,5,0,0,4,1,
2026-09-17,2026-09-14T15:57:34+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRgo6oDTlJ/,7:18。結べば早い。でも今日は髪をおろして出かけたい。  そんな朝は全部をぬらさず、前髪とつぶれた根元だけ軽くリセット。指で根元を起こして乾かし、オイルを毛先にもみ込めば、ゆるい動きを整えられます。  結べる長さを残したミディアムなら、その日の予定に合わせて楽しめます。保存して明日の朝に見返してください。  ※AIで,140,56,6,0,0,5,1,
2026-09-17,2026-09-13T15:26:30+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdO4SPniAiD/,枚方・宮之阪で、暮らしに馴染む耳かけボブ。  頬に沿う顔まわりと、首元に収まる丸み。 正面・サイド・バックで、長さとシルエットをご確認ください。  片側を耳にかけた時も、自然におろした時も。仕事や子どもとのお出かけに合わせた髪型を、一緒に考えます。 4枚目はAIによるBefore／Afterのデザイン比較です。 次の髪,100,43,7,0,0,6,1,
