date,timestamp,media_type,media_product_type,permalink,caption,views,reach,total_interactions,saved,shares,like_count,comments_count,unavailable_metrics
2026-09-16,2026-09-15T12:10:06+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdTra2XkdZf/,長さを変えずに、重さだけ軽く見せたい方へ。  胸上のロングに、頬骨からあごへつながる顔まわりと低めのレイヤーを設計。暗めのオリーブモカと、あご下からの控えめなC〜Sカールで、仕事の日にもなじむ動きへ。  忙しい日は低めに結び、おろす日は毛先へバームをなじませるだけ。美容室で相談する時に見せられるよう保存してください。 ,32,12,1,0,0,1,0,
2026-09-16,2026-09-15T04:30:06+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdS2xrsCQt0/,「長さは残したい。でも、おろすと重く見える」  カウンセリングでは、希望写真だけでなく、朝に使える時間と普段の結ぶ位置を確認します。顔まわりは頬骨からあごへつなぎ、長さを残した低めレイヤーと控えめな動きを設計。  結ぶ日も、おろす日も扱いやすいロングを相談したい方は、DMで「朝ラク相談」と送ってください。  ※AI仕上,93,32,3,0,0,2,1,
2026-09-16,2026-09-14T22:20:08+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdSMb8VmnIE/,7:12。結べば早い。でも、今日は髪をおろして出たい。  そんな朝は全部をぬらさず、つぶれた根元と顔まわりだけを30秒リセット。根元へ90秒風を当て、バームを毛先へ60秒なじませます。  結べる長さを残したロングなら、忙しい日も予定に合わせて楽しめます。明日の朝に見返せるよう保存してください。  ※AI仕上がりイメージ,160,61,5,0,0,4,1,
2026-09-16,2026-09-14T15:59:53+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRg5z3lx_o/,今日の提案は、結べる長さを残した低めレイヤーのミディアム。  暗めのモカカラーに、大きくゆるい動きと顔まわりの軽さを加えています。下ろした日は毛先へオイルをなじませ、忙しい日はそのまま結べる長さです。  正面・横・後ろ・Before／Afterを載せています。気になる方は保存して、カウンセリングのときに見せてください。,100,39,3,0,0,2,1,
2026-09-16,2026-09-14T15:58:55+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRgyf0CPVC/,「結べる長さは残したい。でも、おろすと重く見える」  カウンセリングでは、希望写真を見る前に、朝の持ち時間と普段髪を結ぶ位置を確認します。  低めのレイヤーと顔まわり、大きくゆるい動きを組み合わせ、下ろす日も結ぶ日も楽しめるミディアムへ。朝の髪を相談したい方は、DMで「朝ラク相談」と送ってください。  ※AIで制作した,69,33,5,0,0,4,1,
2026-09-16,2026-09-14T15:57:34+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRgo6oDTlJ/,7:18。結べば早い。でも今日は髪をおろして出かけたい。  そんな朝は全部をぬらさず、前髪とつぶれた根元だけ軽くリセット。指で根元を起こして乾かし、オイルを毛先にもみ込めば、ゆるい動きを整えられます。  結べる長さを残したミディアムなら、その日の予定に合わせて楽しめます。保存して明日の朝に見返してください。  ※AIで,128,49,5,0,0,4,1,
2026-09-16,2026-09-13T15:26:30+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdO4SPniAiD/,枚方・宮之阪で、暮らしに馴染む耳かけボブ。  頬に沿う顔まわりと、首元に収まる丸み。 正面・サイド・バックで、長さとシルエットをご確認ください。  片側を耳にかけた時も、自然におろした時も。仕事や子どもとのお出かけに合わせた髪型を、一緒に考えます。 4枚目はAIによるBefore／Afterのデザイン比較です。 次の髪,88,41,4,0,0,3,1,
2026-09-16,2026-09-13T15:25:01+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdO4HxZl40J/,「短くしたい。でも、朝のセットは増やしたくない」  鏡を見ながら、毛先にそっと触れる。 気になるボブはあるけれど、自分で扱えるかが心配。  普段の乾かし方や朝に使える時間、耳にかける習慣を聞きながら、長さと顔まわりをご相談。仕上がりだけでなく、家での整え方も一緒に確認します。  枚方・宮之阪で、暮らしに合うボブを。 予,111,43,5,0,0,4,1,
2026-09-16,2026-09-13T15:23:05+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdO35snjWyV/,日曜の朝。お出かけの日も、自分の支度は最後。  「ママ、もう行ける？」 帽子をかぶせて、靴を直して。鏡の前に戻ったら、片側を耳にかけて顔まわりを整える。 休日も、自分の好きな髪で出かけたい。  枚方・宮之阪で考える、暮らしに馴染む耳かけボブ。子どもと歩く時間も、ベンチでひと息つく時間も、私らしく。 次の髪型相談で見せら,114,53,6,0,0,5,1,
2026-09-16,2026-09-12T12:10:07+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdL9CXNEt2I/,枚方でショートボブパーマを探している方へ。 あご下のコンパクトな長さに、薄い前髪と頬骨につながる顔まわり。重さを残す低めのレイヤーと弱いC〜Sの動きで、耳かけする仕事の日にも馴染むデザインです。  正面・サイド・バック、4枚目のデザイン比較で形をご確認ください。美容室で長さや動きを相談する時に見せられるよう、保存してお,135,52,8,0,0,7,1,
