date,timestamp,media_type,media_product_type,permalink,caption,views,reach,total_interactions,saved,shares,like_count,comments_count,unavailable_metrics
2026-09-15,2026-09-14T15:59:53+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRg5z3lx_o/,今日の提案は、結べる長さを残した低めレイヤーのミディアム。  暗めのモカカラーに、大きくゆるい動きと顔まわりの軽さを加えています。下ろした日は毛先へオイルをなじませ、忙しい日はそのまま結べる長さです。  正面・横・後ろ・Before／Afterを載せています。気になる方は保存して、カウンセリングのときに見せてください。,10,5,0,0,0,0,0,
2026-09-15,2026-09-14T15:58:55+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRgyf0CPVC/,「結べる長さは残したい。でも、おろすと重く見える」  カウンセリングでは、希望写真を見る前に、朝の持ち時間と普段髪を結ぶ位置を確認します。  低めのレイヤーと顔まわり、大きくゆるい動きを組み合わせ、下ろす日も結ぶ日も楽しめるミディアムへ。朝の髪を相談したい方は、DMで「朝ラク相談」と送ってください。  ※AIで制作した,8,6,0,0,0,0,0,
2026-09-15,2026-09-14T15:57:34+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdRgo6oDTlJ/,7:18。結べば早い。でも今日は髪をおろして出かけたい。  そんな朝は全部をぬらさず、前髪とつぶれた根元だけ軽くリセット。指で根元を起こして乾かし、オイルを毛先にもみ込めば、ゆるい動きを整えられます。  結べる長さを残したミディアムなら、その日の予定に合わせて楽しめます。保存して明日の朝に見返してください。  ※AIで,25,11,0,0,0,0,0,
2026-09-15,2026-09-13T15:26:30+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdO4SPniAiD/,枚方・宮之阪で、暮らしに馴染む耳かけボブ。  頬に沿う顔まわりと、首元に収まる丸み。 正面・サイド・バックで、長さとシルエットをご確認ください。  片側を耳にかけた時も、自然におろした時も。仕事や子どもとのお出かけに合わせた髪型を、一緒に考えます。 4枚目はAIによるBefore／Afterのデザイン比較です。 次の髪,63,32,3,0,0,2,1,
2026-09-15,2026-09-13T15:25:01+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdO4HxZl40J/,「短くしたい。でも、朝のセットは増やしたくない」  鏡を見ながら、毛先にそっと触れる。 気になるボブはあるけれど、自分で扱えるかが心配。  普段の乾かし方や朝に使える時間、耳にかける習慣を聞きながら、長さと顔まわりをご相談。仕上がりだけでなく、家での整え方も一緒に確認します。  枚方・宮之阪で、暮らしに合うボブを。 予,89,38,4,0,0,3,1,
2026-09-15,2026-09-13T15:23:05+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdO35snjWyV/,日曜の朝。お出かけの日も、自分の支度は最後。  「ママ、もう行ける？」 帽子をかぶせて、靴を直して。鏡の前に戻ったら、片側を耳にかけて顔まわりを整える。 休日も、自分の好きな髪で出かけたい。  枚方・宮之阪で考える、暮らしに馴染む耳かけボブ。子どもと歩く時間も、ベンチでひと息つく時間も、私らしく。 次の髪型相談で見せら,90,44,4,0,0,3,1,
2026-09-15,2026-09-12T12:10:07+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdL9CXNEt2I/,枚方でショートボブパーマを探している方へ。 あご下のコンパクトな長さに、薄い前髪と頬骨につながる顔まわり。重さを残す低めのレイヤーと弱いC〜Sの動きで、耳かけする仕事の日にも馴染むデザインです。  正面・サイド・バック、4枚目のデザイン比較で形をご確認ください。美容室で長さや動きを相談する時に見せられるよう、保存してお,125,47,7,0,0,6,1,
2026-09-15,2026-09-12T04:30:09+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdLIZZKiUno/,宮之阪でショートボブを相談したい方へ。 軽くしたい。でも、広がって朝の手間が増えるのは不安。  耳かけする時間や、朝に使える時間を先に共有。広がる部分の重さは残し、顔まわりと毛先に必要な動きを考えます。施術中も状態を確認し、家での整え方まで相談する流れです。  気になる方はDMで「ショートボブ相談」と送ってください。 ,132,56,4,0,0,3,1,
2026-09-15,2026-09-12T00:40:08+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdKuEtKj185/,枚方のショートボブ。耳かけの跡、全部を直そうとしていませんか？  16:42、懇談まであと8分。直す場所を根元と毛先に絞れば、短い時間でも整えやすくなります。 ①跡の根元だけ軽くぬらす30秒 ②根元へ風を当てる90秒 ③少量のバームを毛先へ60秒  仕事のあとも、子どもとの約束に向かう自分を少し整える。次の慌ただしい日,131,48,5,0,0,4,1,
2026-09-15,2026-09-11T12:10:06+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdJYPaQDBvc/,枚方の朝ラクショートを探している方へ。2026年9月の提案は「耳かけ丸みショート」。頬骨に沿う長めのサイドバング、襟足はタイト、トップは乾かすだけで丸みが出やすい位置に。毛先は強く巻かず、ゆるいC〜Sカールで頑張りすぎない動きを作る設計です。HPBで見られる流しバング、丸み・ひし形、耳かけ、ナチュラルなショート傾向を、,103,42,6,0,0,5,1,
