date,timestamp,media_type,media_product_type,permalink,caption,views,reach,total_interactions,saved,shares,like_count,comments_count,unavailable_metrics
2026-09-12,2026-09-11T12:10:06+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdJYPaQDBvc/,枚方の朝ラクショートを探している方へ。2026年9月の提案は「耳かけ丸みショート」。頬骨に沿う長めのサイドバング、襟足はタイト、トップは乾かすだけで丸みが出やすい位置に。毛先は強く巻かず、ゆるいC〜Sカールで頑張りすぎない動きを作る設計です。HPBで見られる流しバング、丸み・ひし形、耳かけ、ナチュラルなショート傾向を、,59,23,3,0,0,2,1,
2026-09-12,2026-09-11T04:30:17+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdIjnjxjiym/,宮之阪でショートを相談したい方へ。短くしたい。でも、朝はねた時に直せるか不安。扱いやすさは、ただ短くすることではなく、襟足の収まりと重さの位置、頬骨に沿う顔まわりを先に決めることで変わります。施術中も髪の反応を確認し、家で再現する3手順まで共有。今回は1〜4枚目がBefore設計、5枚目だけがAfterです。不安はDM,93,40,5,0,0,4,1,
2026-09-12,2026-09-11T00:20:08+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdIG_YagXDc/,枚方で働くママへ。朝7:18、出発まであと5分。全部を濡らして巻き直す余裕がない朝でも、襟足だけ30秒濡らし、根元を逆方向へ90秒乾かし、毛先へバームを60秒。丸みショートなら、直す場所を絞って整えやすくなります。「短くしたら朝が大変そう」と迷う方へ。次の慌ただしい朝に見返せるよう保存してください。※画像はAI仕上がり,207,80,5,0,0,4,1,
2026-09-12,2026-09-10T12:10:07+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdGzcnQgByV/,胸上のバタフライレイヤーに、頬骨・あごからつながる顔まわりと、大きめのデジタルパーマ。  正面は流れるシアーバング、横は中間からのSウェーブ、後ろは長さを残しながら毛先に動きが集まる設計です。送迎や仕事中は低めに結び、帰宅後はほどいても柔らかな毛流れを楽しめます。  美容室で長さ・顔まわり・カール感を相談する時に見せら,131,52,6,0,0,5,1,
2026-09-12,2026-09-10T04:30:12+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdF-0HTHRJN/,雨の日は、送迎中だけ低めに結ぶ。会議前は、顔まわりだけ戻す。  胸上のバタフライレイヤーに大きめのパーマを重ねると、結んだ時は邪魔になりにくく、おろした時は頬骨から毛先へ柔らかな動きが出ます。全部を巻き直さず、湿った根元と顔まわりを乾かして毛先にバームをなじませるだけ。  生活に合う長さと動きが気になる方は、プロフィー,106,41,3,0,0,2,1,
2026-09-12,2026-09-10T03:10:06+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdF1pdHDG9t/,雨の送迎から戻った8:57。9時の会議まで、あと3分。  結べば早い。でも画面に映る顔まわりまで、疲れて見せたくない。顔まわりのレイヤーと中間からの大きめカールがあれば、根元と顔まわりを30秒濡らし、90秒乾かして、バームを毛先へ60秒。全部を巻き直さなくても、柔らかな動きへ戻しやすくなります。  次の雨の朝に見返せる,209,75,5,0,0,4,1,
2026-09-12,2026-09-09T12:10:05+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdEOpiLDEEb/,結べて、ほどいた後も3分で戻しやすい肩〜鎖骨ミディアム。  正面は頬から顔まわりを動かし、サイドは低めのSカール、バックは重さを残して広がりにくく。5枚目に、美容室でそのまま見せられるオーダー表をまとめました。  5枚目のオーダー表を保存してください。  ※画像はAI仕上がりイメージです。施術実績のBefore／Aft,147,56,5,0,0,4,1,
2026-09-12,2026-09-09T04:30:07+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdDaAoOgbF3/,お迎え前の8分。全部を濡らしてセットし直す必要はありません。  結び跡と根元だけをスプレーで濡らし、根元を起こして乾かす。最後にバームを手のひらへ広げ、毛先を下から包みます。低めのSカールなら、結んでいた髪も3分で自然な動きに戻しやすくなります。  生活に合う長さや動かす位置を相談したい方は、プロフィールをご覧ください,179,69,5,0,0,4,1,
2026-09-12,2026-09-08T22:20:07+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdCvqoPieYB/,17:42。お迎えまで、あと8分。 一日結んでいた髪をほどくと、跡が残って疲れて見える。  でも、肩〜鎖骨の長さと低めのカールを残せば、根元と顔まわりを30秒濡らして、120秒乾かし、30秒バームをなじませるだけ。結ぶ日も、おろす日も、同じ髪で過ごせます。  次のお迎え前に見返せるよう保存してください。  📍京阪宮之阪,369,147,11,0,0,10,1,
2026-09-12,2026-09-08T12:10:07+0000,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DdBp25AE7WW/,朝3分でおろせて、必要な時は結べる鎖骨ミディアム。正面は顔まわりを柔らかく、横は頬から動き、後ろは重さを残してまとまりやすく。カールを上げすぎないことで、乾かすだけでも自然なC〜Sカールにつながります。5枚目に、翌朝そのまま使える30秒・90秒・60秒の手順をまとめました。美容室で相談する前にも見返せるよう保存してくだ,104,42,6,0,0,5,1,
